Paper,SS,SS_overlap,SubSample,keep,missing,RT/accuracy,Study,Authors,comment,todo,Included in Bediou et al 2018,New,Publication_type,Year,VGP_criteria,NVGP_criteria,Game_genre,Age_group,Recruitment,Lab,Cognitive_domain,SubDomain,Task,Measure,Effect,DV_type,Data_source,nExp,nCtl,males_AVGP,males_NVGP,MaleRatioDiff,g_source,Cohen's d,d_var,J,g,g_var,included
109,1093,109,male only,1,NA,NA,Wong& Chang 2018 - EXP1 MALE ONLY,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2017,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,perception,perception,Modified attentional-blink task (local),Main effect: Group  T1 accuracy,main,accuracy,2018 paper,11,18,1,1,0,MeanSD,-0.012212303605592455,0.1464672178501526,0.9719626168224299,-0.01186990256992164,0.13836923995696135,included
109,1093,109,male only,2,NA,NA,Wong& Chang 2018 - EXP1 MALE ONLY,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2017,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (local),Main effect: Group : T2 accuracy / T1 correct (dprime),interaction,accuracy,2018 paper,11,18,1,1,0,MeanSD,1.3584838549748193,0.1782832392961507,0.9719626168224299,1.3203955225923476,0.16842619584480442,included
109,1093,109,male only,3,NA,NA,Wong & Chang 2018 - EXP2 MALE ONLY,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2020,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,perception,perception,Modified attentional-blink task (local),Main effect: Group: T1 identification,main,accuracy,2018 paper,12,18,1,1,0,MeanSD,0.1025717526094012,0.13906423829611164,0.972972972972973,0.0997995430794174,0.13164883333218458,included
109,1093,109,male only,4,NA,NA,Wong & Chang 2018 - EXP2 MALE ONLY,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2020,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (local),Main effect: Group : T2 accuracy / T1 correct (dprime),interaction,accuracy,2018 paper,12,18,1,1,0,MeanSD,0.5947584350341515,0.14478451548962679,0.972972972972973,0.5786838827359312,0.13706408478784246,included
110,110,110,,1,direction,NA,Zhang et al. 2020,"Zhang, B., Liu, S., Hu, C., Luo, Z., Huang, S., Sui, J.",NA,NA,NA,1,published,2020,min 2 hours per day for at least 3 days per week playing AVGs during previous 6 months,No video game usage during previous 6 months,NA,Younger adults,Recruitment!?,Other,spatial cognition,WM,Memory Task,Main effect of group: accuracy (%correct),main,accuracy,paper,21,21,1,1,0,Ftest,NA,NA,NA,NA,NA,included
110,110,110,,2,direction,NA,Zhang et al. 2020,"Zhang, B., Liu, S., Hu, C., Luo, Z., Huang, S., Sui, J.",NA,NA,NA,1,published,2020,min 2 hours per day for at least 3 days per week playing AVGs during previous 6 months,NA,NA,Younger adults,Recruitment!?,Other,top-down attention,top-down attention,Visual search,Main effect of Group: RT,main,speed,paper,21,21,1,1,0,Ftest,NA,NA,NA,NA,NA,included
3,3,3,reanalysis,1,NA,NA,Appelbaum et al. 2013-REANALYSIS,"Appelbaum, L.G., Cain, M.S., Darling, E.F., & Mitroff, S.R.",Excluded gender ratio,NA,1,NA,published,2013,"Self-report VG experience questionnaires (0-6, 6 being highest). Defined as AVGs players if expertise on action/platforming or first-person shooter games as greater than or equal to 5",Rated their expertise on action/platforming or first-person shooter games as 0,NA,Younger adults,Covert,Other,Spatial cognition,Spatial cognition,VSM Task,% Correct Converted to d' measure of sensitivity,NA,accuracy,NA,16,39,0.875,0.10256410256410256,0.7724358974358975,NA,NA,NA,NA,NA,NA,excluded
4,4,4,,NA,NA,NA,BAILEY THESIS-CHAP3 Study 2 - 2012,"Bailey, K.",ask FPS group,NA,1,NA,unpublished,2012,"NO AVGP group (violent gamers ans nonviolent gamers), but questions asked about game habits","Criteria for NVGP group is not explicited in the thesis, group average h/week is 2.9 (SD = 7.9), but questions asked about game habits",ALL => ask FPS only,Younger adults,Overt,Other,top-down attention,top-down attention,UFOV,Main effect : accuracy,main,accuracy,page 64,25,25,1,1,0,NA,NA,NA,NA,NA,NA,excluded
4,5,5,,NA,NA,NA,BAILEY THESIS-CHAP2 Study 1 - 2012,"Bailey, K.",NA,NA,1,NA,unpublished,2012,"NO AVGP group (violent gamers ans nonviolent gamers), but questions asked about game habits","Criteria for NVGP group is not explicited in the thesis, group average h/week is 2.9 (SD = 7.9), but questions asked about game habits",FPS,Younger adults,Overt,Other,top-down attention,top-down attention,UFOV,Main effect : accuracy,main,accuracy,Cf pdf sent by author,34,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,excluded
4,5,5,,NA,NA,NA,BAILEY THESIS-CHAP2 Study 1 - 2012,"Bailey, K.",exclude?,NA,1,NA,unpublished,2012,"NO AVGP group (violent gamers ans nonviolent gamers), but questions asked about game habits","Criteria for NVGP group is not explicited in the thesis, group average h/week is 2.9 (SD = 7.9), but questions asked about game habits",FPS,Younger adults,Overt,Other,inhibition,inhibition,Stop-signal task,Main effect : Average stop signal reaction time SSRT (mean RT - mean SSD),interaction,speed,Cf pdf sent by author,34,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,excluded
4,5,5,,NA,NA,NA,BAILEY THESIS-CHAP2 Study 1 - 2012,"Bailey, K.","Dans l'ancienne MA, on avait gardé SSRT et UFOV accuracy. Est-ce qu'on veut SSRT et SSD ?",NA,1,NA,unpublished,2012,"NO AVGP group (violent gamers ans nonviolent gamers), but questions asked about game habits","Criteria for NVGP group is not explicited in the thesis, group average h/week is 2.9 (SD = 7.9), but questions asked about game habits",FPS,Younger adults,Overt,Other,inhibition,inhibition,Stop-signal task,Main effect : Average stop signal delay SSD,interaction,speed,Not in the Thesis. Not in the pdf sent by author,34,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,excluded
6,6,6,same participants as in THESIS CHAP3 Study 2?,NA,NA,NA,"Bailey, West & Anderson 2010-","Bailey, K., West, R., & Anderson, C.A.",excluded hours VG,NA,1,NA,published,2010,"media usage questionnaire - high gamers (M=43.4 hours per week, SD=16.0); high gamers (M=2.44, SD=0.83) reported more experience with action games than the low gamers (M=1.28, SD=0.34)","media usage questionnaire - low gamers (M=1.76 hours per week, SD=4.75)",ALL but more action,Younger adults,Covert,Other,inhibition/PROACTIVE CONTROL,inhibition/PROACTIVE CONTROL,Stroop (short & long RSI),Interference: accuracy (incongruent - congruent),interaction,accuracy,F from paper. Computations from table 1 : variance a-b = variance a + variance b,25,26,1,1,0,NA,NA,NA,NA,NA,NA,excluded
6,6,6,same participants as in THESIS CHAP3 Study 2?,NA,NA,NA,"Bailey, West & Anderson 2010-","Bailey, K., West, R., & Anderson, C.A.",excluded hours VG,NA,1,NA,published,2010,"media usage questionnaire - high gamers (M=43.4 hours per week, SD=16.0); high gamers (M=2.44, SD=0.83) reported more experience with action games than the low gamers (M=1.28, SD=0.34)","media usage questionnaire - low gamers (M=1.76 hours per week, SD=4.75)",ALL but more action,Younger adults,Covert,Other,inhibition/PROACTIVE CONTROL,inhibition/PROACTIVE CONTROL,Stroop (short & long RSI),Interference: RT (incongruent - congruent),interaction,speed,Computations from table 1 : Computations from table 1 : variance a-b = variance a + variance b,25,26,1,1,0,NA,NA,NA,NA,NA,NA,excluded
10,10,10,,1,NA,NA,"Berard, Cain, Watanabe & Sasaki 2015-","Berard, A. V., Cain, M. S., Watanabe, T., & Sasaki, Y.",NA,NA,1,NA,published,2015,"Frequent gamers were classified as those who participated in action video game playing at least 5 hours a week for a period of 6 months or more continuously (mean 5.64 hours/week, ± 1.88 SE).",played less than 1 hour a week in a given 6-month period (mean 0.32 hours/week ± 0.11 SEM).,NA,Younger adults,Overt,Other,perception,perception,Texture Discrimination Task,Main effect: 75% threshold SOA,NA,speed?,NA,9,9,0.7777777777777778,0.1111111111111111,0.6666666666666667,NA,NA,NA,NA,NA,NA,excluded
10,10,10,,NA,NA,NA,"Berard, Cain, Watanabe & Sasaki 2015-","Berard, A. V., Cain, M. S., Watanabe, T., & Sasaki, Y.",NA,NA,1,NA,published,2015,"Frequent gamers were classified as those who participated in action video game playing at least 5 hours a week for a period of 6 months or more continuously (mean 5.64 hours/week, ± 1.88 SE).",played less than 1 hour a week in a given 6-month period (mean 0.32 hours/week ± 0.11 SEM).,NA,Younger adults,Overt,Other,perception,perception,Texture Discrimination Task,RT,NA,NA,NA,9,9,0.7777777777777778,0.1111111111111111,0.6666666666666667,NA,NA,NA,NA,NA,NA,excluded
12,12,12,,NA,NA,NA,Boot et al 2008-EXP1,"Boot, W. R., Kramer, A. F., Simons, D. J., Fabiani, M., & Gratton, G.",EXCLUDE (hours overall),NA,1,NA,published,2008,"participants were considered experts if they played seven or more hours of video games per week for the past two years. Experts were selected such that they had high levels of expertise with action video games such as Halo, Grand Theft Auto and Unreal Tournament.

wide va",Non-gamers were selected such that they played video games one hour a week or less.,NA,Younger adults,Overt,Other,spatial cognition,spatial cognition,CBTT: Corsi Block-Tapping Task,Main effect: accuracy,main,accuracy,NA,11,10,1,1,0,NA,NA,NA,NA,NA,NA,excluded
12,12,12,,NA,NA,NA,Boot et al 2008-EXP1,"Boot, W. R., Kramer, A. F., Simons, D. J., Fabiani, M., & Gratton, G.",EXCLUDE (hours overall),NA,1,NA,published,2008,"participants were considered experts if they played seven or more hours of video games per week for the past two years. Experts were selected such that they had high levels of expertise with action video games such as Halo, Grand Theft Auto and Unreal Tournament.

wide va",Non-gamers were selected such that they played video games one hour a week or less.,NA,Younger adults,Overt,Other,spatial cognition,spatial cognition,Enumeration,Main effect: accuracy,main,accuracy,NA,11,10,1,1,0,NA,NA,NA,NA,NA,NA,excluded
12,12,12,,NA,NA,NA,Boot et al 2008-EXP1,"Boot, W. R., Kramer, A. F., Simons, D. J., Fabiani, M., & Gratton, G.",EXCLUDE (hours overall),NA,1,NA,published,2008,"participants were considered experts if they played seven or more hours of video games per week for the past two years. Experts were selected such that they had high levels of expertise with action video games such as Halo, Grand Theft Auto and Unreal Tournament.

wide va",Non-gamers were selected such that they played video games one hour a week or less.,NA,Younger adults,Overt,Other,spatial cognition,spatial cognition,Mental rotation,Main effect: accuracy,main,accuracy,NA,11,10,1,1,0,NA,NA,NA,NA,NA,NA,excluded
12,12,12,,NA,NA,NA,Boot et al 2008-EXP1,"Boot, W. R., Kramer, A. F., Simons, D. J., Fabiani, M., & Gratton, G.",EXCLUDE (hours overall),NA,1,NA,published,2008,"participants were considered experts if they played seven or more hours of video games per week for the past two years. Experts were selected such that they had high levels of expertise with action video games such as Halo, Grand Theft Auto and Unreal Tournament.

wide va",Non-gamers were selected such that they played video games one hour a week or less.,NA,Younger adults,Overt,Other,spatial cognition,spatial cognition,Mental rotation,Main effect: RT,main,speed,NA,11,10,1,1,0,NA,NA,NA,NA,NA,NA,excluded
12,12,12,,NA,NA,NA,Boot et al 2008-EXP1,"Boot, W. R., Kramer, A. F., Simons, D. J., Fabiani, M., & Gratton, G.",EXCLUDE (hours overall),NA,1,NA,published,2008,"participants were considered experts if they played seven or more hours of video games per week for the past two years. Experts were selected such that they had high levels of expertise with action video games such as Halo, Grand Theft Auto and Unreal Tournament.

wide va",Non-gamers were selected such that they played video games one hour a week or less.,NA,Younger adults,Overt,Other,spatial cognition,spatial cognition,Mental rotation,Main effect: composite performance accuracy,main,speed,NA,11,10,1,1,0,NA,NA,NA,NA,NA,NA,excluded
12,12,12,,NA,NA,NA,Boot et al 2008-EXP1,"Boot, W. R., Kramer, A. F., Simons, D. J., Fabiani, M., & Gratton, G.",EXCLUDE (hours overall),NA,1,NA,published,2008,"participants were considered experts if they played seven or more hours of video games per week for the past two years. Experts were selected such that they had high levels of expertise with action video games such as Halo, Grand Theft Auto and Unreal Tournament.

wide va",Non-gamers were selected such that they played video games one hour a week or less.,NA,Younger adults,Overt,Other,spatial cognition,spatial cognition,Spatial 2-back,Main effect: accuracy,main,accuracy,NA,11,10,1,1,0,NA,NA,NA,NA,NA,NA,excluded
12,12,12,,NA,NA,NA,Boot et al 2008-EXP1,"Boot, W. R., Kramer, A. F., Simons, D. J., Fabiani, M., & Gratton, G.",EXCLUDE (hours overall),NA,1,NA,published,2008,"participants were considered experts if they played seven or more hours of video games per week for the past two years. Experts were selected such that they had high levels of expertise with action video games such as Halo, Grand Theft Auto and Unreal Tournament.

wide va",Non-gamers were selected such that they played video games one hour a week or less.,NA,Younger adults,Overt,Other,spatial cognition,spatial cognition,Spatial 2-back,Main effect: RT,main,speed,NA,11,10,1,1,0,NA,NA,NA,NA,NA,NA,excluded
